2016-03-01 00:02:00.000,6834,2016030161B6834,40343,5924      ,61B       ,OUTBOUND            ,40.41693496704100,-79.88703918457030,139,0,7250      ,Monongahela Ave at #2130,7252      ,Miller Ave at Gas St
2016-03-01 00:02:00.000,9129,2016030171A9129,32192,5339      ,71A       ,INBOUND             ,40.44055564186790,-79.99547923694960,286,4,1509      ,Sixth Ave at Bigelow Blvd,3158      ,6th Ave at Smithfield St
2016-03-01 00:02:00.000,10769,2016030171C10769,16855,6056      ,71C       ,OUTBOUND            ,40.44771791541060,-79.94943967072860,334,18,3254      ,Fifth Ave at Bellefield Ave,2571      ,Craig St at Park Plaza
2016-03-01 00:02:00.000,10206,2016030171C10206,33403,5577      ,71C       ,INBOUND             ,40.44157054968050,-79.95873943128080,224,28,36        ,Fifth Ave opp Atwood St,38        ,Fifth Ave at Chesterfield Rd
2016-03-01 00:02:00.000,9131,2016030171A9131,0,5936      ,71A       ,INBOUND             ,40.47887802124020,-79.91912841796880,198,9,3118      ,St Clair St at Bunkerhill Apts,3119      ,St Clair St at Callowhill St
2016-03-01 00:02:00.000,10814,2016030171B10814,36001,5455      ,71B       ,INBOUND             ,40.44214471781030,-79.99956310920000,296,20,3159      ,6th Ave at Wood St,20690     ,Fifth Ave at Wood St
2016-03-01 00:02:00.000,9132,2016030171B9132,0,6047      ,71B       ,INBOUND             ,40.47887802124020,-79.91912841796880,187,0,3118      ,St Clair St at Bunkerhill Apts,3119      ,St Clair St at Callowhill St
2016-03-01 00:02:00.000,10385,20160301P110385,34634,3321      ,P1        ,INBOUND             ,40.45976638793940,-79.95523834228520,326,60,8162      ,Negley Station Stop C,8163      ,Herron Station Stop C
2016-03-01 00:02:00.000,10770,2016030171D10770,14947,6051      ,71D       ,OUTBOUND            ,40.44501294030080,-79.95392354329430,47,24,2567      ,Fifth Ave at Bigelow Blvd,3253      ,Fifth Ave opp Tennyson Ave
2016-03-01 00:02:00.000,6837,2016030161D6837,6762,6036      ,61D       ,OUTBOUND            ,40.43732634044830,-79.97761753627230,93,37,7112      ,Forbes Ave at Jumonville St,7113      ,Forbes Ave at Seneca St
2016-03-01 00:02:00.000,6838,2016030161B6838,1754,6135      ,61B       ,OUTBOUND            ,40.43888583425750,-79.99480308920650,96,10,20293     ,Fifth Ave at Ross St,3241      ,Forbes Ave at Boyd St
2016-03-01 00:02:00.000,10768,2016030171B10768,16737,5663      ,71B       ,OUTBOUND            ,40.44697151184080,-79.94839820861820,82,35,1174      ,Fifth Ave at Craig St (nearside),1175      ,Fifth Ave at Neville St
2016-03-01 00:02:00.000,10766,2016030171D10766,42389,6048      ,71D       ,OUTBOUND            ,40.45003666666670,-79.89176500000000,305,0,16118     ,Wilkinsburg Station stop D,19988     ,LAYOVER BRUSHTON TERMINAL
2016-03-01 00:03:00.000,10768,2016030171B10768,16737,5663      ,71B       ,OUTBOUND            ,40.44697151184080,-79.94839820861820,82,35,1174      ,Fifth Ave at Craig St (nearside),1175      ,Fifth Ave at Neville St
2016-03-01 00:03:00.000,3880,20160301G23880,27622,6026      ,G2        ,OUTBOUND            ,40.43883935336410,-80.06621867212760,191,51,18720     ,Ingram Station Stop A,18721     ,Crafton Station Stop A
2016-03-01 00:03:00.000,10766,2016030171D10766,42389,6048      ,71D       ,OUTBOUND            ,40.45003666666670,-79.89176500000000,305,0,16118     ,Wilkinsburg Station stop D,19988     ,LAYOVER BRUSHTON TERMINAL
2016-03-01 00:03:00.000,7447,2016030161C7447,63694,5648      ,61C       ,INBOUND             ,40.44625473022460,-79.95210266113280,240,6,2638      ,Forbes Ave at Dithridge St,33        ,Fifth Ave at Tennyson Ave
2016-03-01 00:03:00.000,9129,2016030171A9129,32991,5339      ,71A       ,INBOUND             ,40.44157282511390,-79.99802742752370,291,21,3158      ,6th Ave at Smithfield St,3159      ,6th Ave at Wood St
2016-03-01 00:03:00.000,10770,2016030171D10770,15655,6051      ,71D       ,OUTBOUND            ,40.44631721233500,-79.95205925250880,46,6,3254      ,Fifth Ave at Bellefield Ave,1174      ,Fifth Ave at Craig St (nearside)
2016-03-01 00:03:00.000,8238,20160301P18238,49990,3333      ,P1        ,OUTBOUND            ,40.41531520778850,-79.87947431661320,185,0,16063     ,Swissvale Station Stop A,19872     ,LAYOVER EAST BUSWAY SWISSVALE TERMINAL
2016-03-01 00:03:00.000,10385,20160301P110385,38376,3321      ,P1        ,INBOUND             ,40.45874404907230,-79.96827697753910,240,58,8163      ,Herron Station Stop C,1407      ,Penn Station Stop C
2016-03-01 00:03:00.000,10206,2016030171C10206,34453,5577      ,71C       ,INBOUND             ,40.43960373742240,-79.96152237483430,227,15,36        ,Fifth Ave opp Atwood St,38        ,Fifth Ave at Chesterfield Rd
2016-03-01 00:03:00.000,9132,2016030171B9132,0,6047      ,71B       ,INBOUND             ,40.47887802124020,-79.91912841796880,187,0,3118      ,St Clair St at Bunkerhill Apts,3119      ,St Clair St at Callowhill St
2016-03-01 00:03:00.000,10769,2016030171C10769,18430,6056      ,71C       ,OUTBOUND            ,40.45158438846980,-79.95184878645270,337,19,2572      ,Craig St at Bayard St,2573      ,Craig St at Centre Ave
2016-03-01 00:03:00.000,10814,2016030171B10814,37402,5455      ,71B       ,INBOUND             ,40.44098118373330,-80.00110517229350,117,41,3159      ,6th Ave at Wood St,20690     ,Fifth Ave at Wood St
2016-03-01 00:03:00.000,6831,2016030161C6831,73397,5649      ,61C       ,OUTBOUND            ,40.35251235961910,-79.86054992675780,267,0,17791     ,McKeesport Transportation Center Bay #2,NULL,NULL
2016-03-01 00:03:00.000,6837,2016030161D6837,9170,6036      ,61D       ,OUTBOUND            ,40.43622920824130,-79.96922003704570,108,53,7114      ,Forbes Ave at Moulrtie St,26        ,Forbes Ave past Craft Ave
2016-03-01 00:03:00.000,6835,2016030161C6835,30072,5656      ,61C       ,OUTBOUND            ,40.42302617486920,-79.92871410441850,193,37,10957     ,Murray Ave at Lilac St,8526      ,Murray Ave at Loretta St
2016-03-01 00:03:00.000,7004,2016030161D7004,20678,6039      ,61D       ,INBOUND             ,40.42060207313220,-79.92846067186810,322,20,18178     ,Murray Ave past Hazelwood Ave,10914     ,Murray Ave at Loretta St
2016-03-01 00:03:00.000,9131,2016030171A9131,863,5936      ,71A       ,INBOUND             ,40.47675704956060,-79.92041015625000,203,0,3119      ,St Clair St at Callowhill St,3120      ,St Clair St at Bryant St
2016-03-01 00:03:00.000,6834,2016030161B6834,41838,5924      ,61B       ,OUTBOUND            ,40.41503016153970,-79.88322703043620,207,22,7253      ,Miller Ave at Harriet St,7254      ,Harriet St at 5th Ave
2016-03-01 00:03:00.000,10767,2016030171A10767,34580,6057      ,71A       ,OUTBOUND            ,40.47905500000000,-79.91900166666670,204,0,3282      ,Euclid Ave at Bunkerhill St,3118      ,St Clair St at Bunkerhill Apts
