"time"	"distance"	"value"
36	0	0.4
36	1	0.667
36	2	0.333
36	3	0.444
36	4	0.462
36	13	1
36	14	0.625
36	15	0.5
36	16	0
36	17	0.143
36	18	0.5
36	19	0.5
36	20	0.667
36	21	1
36	22	0.545
36	23	0
36	24	0.64
36	25	0.386
36	26	0.143
36	27	0.444
36	28	0.167
36	29	0.667
36	30	0.286
36	31	0.077
36	32	0
36	33	0
36	34	0
36	35	0
36	36	0
36	37	0
36	38	0
36	39	0
36	40	0
36	41	0
36	42	0
36	43	0
36	44	0
36	45	0
36	46	0
36	47	0
36	48	0
36	49	0
36	52	0
36	53	0
36	54	0
36	55	0
36	56	0
36	57	0
36	58	0
36	59	0
36	60	0
36	61	0
36	62	0.167
36	63	0
36	64	0
36	66	0
36	68	0
36	69	0
36	70	0
36	71	0
36	72	0
36	73	0
37	5	0.333
37	6	0
37	7	0.222
37	9	0.4
37	10	0.471
37	11	0.5
37	12	0.75
37	13	0.667
37	14	0.545
37	15	0.75
37	16	0.667
37	17	0.4
37	18	0.333
37	19	0.556
37	20	1
37	21	0.8
37	22	0.733
37	23	1
37	24	0.829
37	25	0.483
37	26	0.529
37	27	0.308
37	28	0.25
37	29	0.444
37	30	0.455
37	31	0.188
37	32	0.5
37	33	0
37	34	0.286
37	35	0
37	36	0.25
37	37	0
37	38	0.071
37	39	0
37	40	0
37	41	0
37	42	0
37	43	0
37	44	0
37	45	0
37	46	0
37	47	0
37	48	0
37	49	0
37	50	0
37	52	0
37	53	0
37	55	0
37	56	0
37	57	0.25
38	0	0.2
38	1	0.48
38	2	0.556
38	3	0.182
38	4	0.312
38	5	0.333
38	6	0.333
38	7	0.143
38	8	0
38	9	0.2
38	10	0.364
38	11	0.421
38	12	0.273
38	13	0.333
38	14	0.294
38	15	0.4
38	16	1
38	17	0.25
38	18	0
38	19	0.25
38	20	0
38	21	0.167
38	22	0.308
38	23	0.5
38	24	0.391
38	25	0.238
38	26	0.067
38	27	0.077
38	28	0
38	29	0
38	30	0.231
38	31	0.111
38	32	0.25
38	33	0.222
38	34	0
38	35	0
38	36	0
38	37	0.3
38	38	0.095
38	57	0
38	58	0.2
38	59	0
38	60	0.25
38	61	0.125
38	62	0.077
38	63	0
38	64	0
38	66	0
38	67	0
38	68	0
38	69	0
38	70	0
38	71	0
38	72	0
38	73	0
39	0	0.655
39	1	0.588
39	2	0.727
39	3	0.333
39	4	0.667
39	5	0.455
39	6	0.667
39	7	0.556
39	8	0.5
39	9	0
39	10	0.615
39	11	0.789
39	12	0.923
39	13	0.92
39	14	1
39	15	1
39	16	1
39	17	0.5
39	18	0.667
39	19	0.75
39	20	0.667
39	21	0.667
39	22	0.727
39	23	1
39	24	0.7
39	25	0.667
39	26	0.588
39	27	0.444
39	28	0.143
39	29	0.143
39	30	0.2
39	31	0.389
39	32	0.25
39	33	0.125
39	34	0.333
39	35	0
39	36	0.333
39	37	0.1
39	38	0
39	39	0
39	40	0
39	41	0
39	42	0
39	43	0
39	44	0
39	45	0
39	46	0
39	47	0
39	48	0
39	49	0
39	50	0
39	51	0
39	52	0
39	53	0
39	54	0
39	55	0
39	56	0
39	57	0
39	58	0
39	59	0
39	60	0
39	61	0
39	62	0.059
39	63	0
39	64	0
39	66	0
39	67	0
39	68	0
39	69	0
39	70	0
39	71	0
39	72	0
39	73	0
40	0	0.208
40	1	0.606
40	2	0.176
40	3	0.308
40	4	0.231
40	5	0
40	6	0.2
40	7	0.273
40	8	0.2
40	9	0.571
40	10	0.263
40	11	0.167
40	12	0.357
40	13	0.393
40	14	0.412
40	15	0.25
40	16	1
40	17	0.2
40	18	0.167
40	19	0.444
40	20	0.333
40	21	0.5
40	22	0.412
40	23	0.857
40	24	0.5
40	25	0.219
40	26	0.154
40	27	0
40	38	0.043
40	39	0.125
40	40	0.071
40	41	0.2
40	42	0.143
40	43	0
40	44	0.143
40	45	0
40	46	0.25
40	47	0
40	48	0.2
40	49	0
40	51	0.333
40	52	0
40	53	0.2
40	54	0
40	55	0
40	56	0
40	57	0
40	58	0
40	59	0
40	60	0
40	61	0
40	62	0
40	64	0
40	66	0
40	68	0
40	70	0
40	71	0
40	72	0
40	73	0
41	0	0.292
41	1	0.259
41	2	0.167
41	3	0.083
41	4	0
41	5	0.25
41	6	0.125
41	7	0
41	8	0
41	9	0.25
41	27	0.125
41	28	0
41	29	0
41	30	0
41	31	0.105
41	32	0.143
41	33	0.286
41	34	0
41	35	0.2
41	36	0.167
41	37	0.095
41	38	0
41	39	0
41	40	0
41	41	0
41	42	0
41	43	0
41	44	0
41	45	0
41	46	0
41	47	0
41	48	0
41	49	0
41	50	0
41	51	0
41	52	0
41	53	0
41	54	0
41	55	0
41	56	0
41	57	0
41	58	0
41	59	0
41	60	0
41	61	0
41	62	0.05
41	63	0
41	64	0
41	66	0
41	67	0
41	68	0
41	69	0
41	70	0
41	71	0
41	72	0
41	73	0.048
42	10	0.214
42	11	0.2
42	12	0.308
42	13	0.3
42	14	0.429
42	15	0.222
42	16	0
42	17	0
42	18	0.167
42	19	0
42	20	0
42	21	0.167
42	22	0.158
42	23	0.286
42	24	0.256
42	25	0.057
42	26	0
42	27	0
42	28	0
42	29	0.133
42	30	0
42	31	0
42	32	0
42	33	0
42	34	0
42	35	0
42	36	0
42	37	0.037
42	38	0.061
42	39	0.053
42	40	0.1
42	41	0
42	42	0.154
42	43	0
42	44	0.143
42	45	0
42	46	0.125
42	47	0.5
42	48	0
42	49	0
42	50	0.5
42	51	0
42	52	0
42	53	0.111
42	55	0
42	56	0
42	57	0
42	58	0
42	59	0
42	60	0
42	61	0
42	62	0
42	63	0
42	64	0
42	65	0
42	68	0
42	69	0
42	70	0
42	71	0
42	72	0
42	73	0
43	0	0.265
43	1	0.5
43	2	0.364
43	3	0.273
43	4	0.438
43	5	0.5
43	6	0.143
43	7	0.333
43	8	0
43	9	0.25
43	10	0.5
43	11	0.308
43	12	0.429
43	13	0.385
43	14	0.5
43	15	0.5
43	16	0
43	17	0
43	18	0.5
43	19	0.167
43	20	1
43	21	0.167
43	22	0.364
43	23	0.667
43	24	0.441
43	25	0.389
43	26	0.211
43	27	0
43	28	0.125
43	29	0.167
43	30	0.091
43	31	0.048
43	33	0
43	34	0
43	35	0
43	36	0
43	37	0
43	38	0
43	39	0
43	40	0
43	41	0
43	42	0
43	43	0
43	44	0
43	45	0
43	46	0
43	47	0
43	48	0
43	51	0
43	53	0
43	55	0
43	56	0
43	57	0
43	58	0
43	59	0
43	60	0
43	61	0
43	62	0
43	63	0
43	65	0
43	66	0
43	68	0
43	69	0
43	70	0
43	72	0
43	73	0.031
44	0	0.429
44	1	0.696
44	2	0.5
44	3	0.083
44	4	0.583
44	5	0.455
44	6	0.5
44	7	0.222
44	8	0.667
44	9	0.5
44	10	0.692
44	11	0.667
44	12	0.778
44	13	0.679
44	14	0.462
44	15	0.6
44	16	0
44	17	0
44	18	0
44	19	0.429
44	20	0.2
44	21	0.4
44	22	0.533
44	23	0.8
44	24	0.615
44	25	0.316
44	26	0.3
44	27	0.091
44	28	0.143
44	29	0
44	30	0.214
44	31	0.323
44	32	0
44	33	0.286
44	34	0.214
44	35	0
44	36	0.154
44	37	0.125
44	38	0
44	39	0
44	40	0.069
44	41	0
44	42	0
44	43	0
44	44	0
44	45	0
44	46	0
44	47	0
44	48	0
44	49	0
44	50	0
44	51	0
44	52	0
44	53	0
44	55	0
44	56	0
44	57	0
44	58	0
44	59	0
44	60	0
44	61	0
44	62	0
44	63	0
44	66	0
44	69	0
44	70	0
44	72	0
44	73	0
45	0	0.341
45	1	0.444
45	2	0.133
45	3	0.143
45	4	0.294
45	5	0.444
45	6	0.111
45	7	0.273
45	8	0.5
45	9	0.222
45	10	0.385
45	11	0.385
45	12	0.55
45	13	0.464
45	14	0.474
45	15	0.333
45	17	0.154
45	18	0
45	19	0.571
45	20	0.091
