"time"	"distance"	"value"
36	0	0.34
36	1	0.463
36	2	0.5
36	3	0.35
36	4	0.35
36	5	0.105
36	6	0.214
36	7	0.2
36	8	0.5
36	9	0.267
36	10	0.382
36	11	0.214
36	12	0.429
36	13	0.341
36	14	0.217
36	15	0.214
36	16	0.2
36	17	0.143
36	18	0.3
36	19	0.188
36	20	0.444
36	21	0.385
36	22	0.333
36	23	0.778
36	24	0.415
36	25	0.133
36	26	0.045
36	27	0
36	28	0.1
36	29	0.071
36	30	0.2
36	31	0.1
36	32	0
36	33	0
36	34	0
36	35	0
36	36	0
36	37	0
36	38	0
36	39	0
36	40	0
36	41	0
36	42	0
36	43	0
36	44	0
36	45	0
36	46	0.042
36	47	0.08
36	48	0.059
36	49	0.077
36	50	0
36	51	0
36	52	0
36	53	0
36	54	0
36	55	0
36	56	0
36	57	0.024
37	0	0.593
37	1	0.714
37	2	0.5
37	3	0.222
37	4	0.3
37	5	0.333
37	6	0.5
37	7	0.556
37	8	0.2
37	9	0.636
37	10	0.706
37	11	0.571
37	12	0.818
37	13	0.714
37	14	0.588
37	15	0.6
37	16	1
37	17	0.167
37	18	0.5
37	19	0.364
37	20	0.25
37	21	0.2
37	22	0.467
37	23	0.714
37	24	0.69
37	25	0.229
37	26	0.125
37	27	0.25
37	28	0.125
37	29	0.333
37	30	0.65
37	31	0.625
37	32	0
37	33	0
37	34	0
37	35	0
37	36	0
37	37	0
37	38	0
37	39	0
37	40	0
37	41	0
37	42	0
37	43	0
37	44	0
37	45	0
37	46	0.286
37	47	0.2
37	48	0
37	49	0.333
37	50	0.2
37	51	0
37	52	0
37	53	0
37	54	0
37	55	0
37	56	0
37	57	0.05
38	0	0.635
38	1	0.594
38	2	0.381
38	3	0.211
38	4	0.286
38	5	0.462
38	6	0.125
38	7	0.25
38	8	0.125
38	9	0.5
38	10	0.607
38	11	0.435
38	12	0.44
38	13	0.333
38	14	0.389
38	15	0.533
38	16	0.5
38	17	0.071
38	18	0.333
38	19	0.25
38	20	0.286
38	21	0.375
38	22	0.375
38	23	0.9
38	24	0.667
38	25	0.207
38	26	0.1
38	27	0
38	28	0.25
38	29	0.667
38	30	0.4
38	31	0.308
38	32	0.062
38	33	0.105
38	34	0.067
38	35	0
38	36	0
38	37	0.273
38	38	0.182
38	39	0.167
38	40	0.1
38	41	0
38	42	0.3
38	43	0.188
38	44	0.154
38	45	0.182
38	46	0.1
38	47	0.2
38	48	0.25
38	49	0.1
38	50	0.143
