"time"	"distance"	"value"
36	0	0.351
36	1	0.565
36	2	0.367
36	3	0.333
36	4	0.375
36	5	0.5
36	6	0.231
36	7	0.25
36	8	0.4
36	9	0.375
36	10	0.364
36	11	0.714
36	12	0.714
36	13	0.375
36	14	0.227
36	15	0.167
36	16	0.25
36	17	0.333
36	18	0.357
36	19	0
36	20	0
36	21	0.4
36	22	0.222
36	23	1
36	24	0.478
36	25	0.2
36	26	0
36	27	0.1
36	28	0.2
36	29	0
37	0	0.5
37	1	0.722
37	2	0.318
37	3	0.5
37	4	0.176
37	5	0.333
37	6	0.143
37	7	0.3
37	8	0.222
37	9	0.273
37	10	0.526
37	11	0.789
37	12	0.844
37	13	0.667
37	14	0.538
37	15	0.308
37	16	0.625
37	17	0.364
37	18	0.467
37	19	0.333
37	20	0.5
37	22	0
37	23	0.833
37	24	0.556
37	25	0.25
37	26	0
37	27	0
37	28	0
37	29	0.059
37	30	0.091
37	31	0.071
37	32	0
37	33	0.1
37	34	0
37	35	0
37	36	0
37	37	0
37	38	0
37	39	0
37	40	0
37	41	0
37	42	0
37	43	0
37	44	0
37	45	0
37	46	0
37	47	0
37	48	0
38	0	0.111
38	1	0.294
38	2	0.25
38	3	0.25
38	4	0.409
38	5	0.476
38	6	0.286
38	7	0.333
38	8	0.538
38	9	0.5
38	10	0.571
38	11	0.638
38	12	0.617
38	13	0.538
38	14	0.407
38	15	0.435
38	16	0.188
38	17	0.229
38	18	0.273
38	19	0.091
38	20	0.25
38	21	0.25
38	22	0.182
38	23	0.5
38	24	0.647
38	25	0.286
38	26	0
38	27	0.143
38	28	0.167
38	29	0.2
38	30	0.143
38	31	0.154
38	32	0
38	33	0
38	34	0
38	35	0
38	36	0
38	37	0
38	38	0
38	39	0
38	40	0
38	41	0.2
38	42	0
38	43	0
38	44	0
38	45	0
38	46	0
38	47	0
38	48	0
39	0	0.691
39	1	0.833
39	2	0.667
39	3	0.333
39	4	0.455
39	5	0.6
39	6	0.1
39	7	0.286
39	8	0.4
39	9	0.429
39	10	0.731
39	11	0.788
39	12	0.448
39	13	0.238
39	14	0.067
39	15	0
39	16	0.25
39	17	0.231
39	18	0.389
39	19	0.2
39	20	0
39	21	0
39	22	0.167
39	23	0.667
39	24	0.531
39	25	0.25
39	26	0.125
