"time"	"distance"	"value"
36	0	0.4
36	1	0.379
36	2	0.353
36	3	0.214
36	4	0.267
36	5	0.286
36	6	0.222
36	7	0.4
36	8	0
36	9	0.625
36	10	0.643
36	11	0.565
36	12	0.533
36	13	0.593
36	14	0.462
36	15	0.375
36	16	0.5
36	17	0.5
36	18	0.25
36	19	0.333
36	20	0.4
36	21	0.125
36	22	0.45
36	23	0.7
36	24	0.481
36	25	0
36	26	0
36	27	0
36	28	0
36	29	0
36	30	0
36	31	0
36	32	0
36	33	0
36	34	0
37	0	0.615
37	1	0.5
37	2	0.667
37	3	0.25
37	4	0.4
37	5	0.333
37	6	0
37	7	0
37	9	0
37	10	0.167
37	34	0
37	35	0
37	36	0
37	37	0
37	38	0
37	39	0
37	40	0
37	41	0
37	42	0
37	43	0
37	44	0
37	45	0
37	46	0
37	47	0
37	48	0
37	49	0.1
37	50	0.083
37	51	0.117
37	52	0.375
38	0	0.429
38	1	0.414
38	2	0.357
38	3	0.286
38	4	0.4
38	5	0.125
38	6	0.143
38	7	0.154
38	9	0.2
38	10	0.5
38	11	0.391
38	12	0.545
38	13	0.576
38	14	0.389
38	15	0.2
38	16	0.6
38	17	0.333
38	18	0.5
38	19	0.533
38	20	0.545
38	21	1
38	22	0.72
38	23	0.692
38	24	0.524
38	25	0
38	26	0
38	27	0
38	28	0
38	29	0
38	30	0.375
38	31	0.25
38	32	0
38	33	0
38	34	0
38	35	0
38	36	0.333
38	37	0
38	38	0.222
38	39	0
38	40	0.25
38	41	0.333
38	42	0.167
38	43	0.5
38	44	0.5
38	45	0.25
38	46	0
38	47	0
38	48	0
38	49	0
38	50	0.143
38	51	0.4
39	0	0.48
39	1	0.5
39	2	0.267
39	3	0.125
39	24	0.739
39	25	0.385
39	26	0.2
39	27	0
39	28	0.2
39	29	0.333
39	30	0.6
39	31	0.25
39	32	0
39	33	0
39	34	0
39	35	0.105
39	36	0
39	37	0.083
39	38	0.067
39	39	0.1
39	40	0
39	41	0.111
39	42	0.2
39	43	0
39	44	0
39	45	0.062
39	46	0.087
39	47	0
39	48	0
39	49	0.333
39	50	0.5
39	51	0.283
39	52	0.375
40	0	0.273
40	1	0.409
40	3	0.5
40	4	0.125
40	5	0.222
40	6	0.375
40	7	0.25
40	8	0.333
40	9	0
40	10	0.417
40	11	0.421
40	12	0.571
40	13	0.409
40	14	0.643
40	15	0.222
40	16	0
40	17	0.286
40	18	0
40	19	0.333
40	20	0.429
40	21	0.333
40	22	0.556
40	23	0.875
40	24	0.677
40	25	0.389
40	26	0.167
40	27	0
40	28	0.2
40	29	0
40	30	0.5
40	31	0.5
40	32	0
40	33	0
40	34	0
40	35	0
40	36	0.091
40	37	0
40	38	0.056
40	39	0.111
40	40	0.111
40	41	0
40	42	0.286
40	43	0.167
40	44	0
40	45	0.143
40	46	0.105
40	47	0.091
40	48	0
40	49	0.1
40	50	0.118
40	51	0.23
40	52	0
41	0	0.5
41	1	0.421
41	2	0.188
41	3	0.294
41	4	0.235
41	5	0.308
41	6	0
41	7	0.273
41	8	0
41	9	0.333
41	10	0.48
41	11	0.5
41	12	0.438
41	13	0.455
41	14	0.294
41	15	0.444
41	16	1
41	17	0.143
41	18	0.25
41	19	0.167
41	20	0.286
41	21	0.125
41	22	0.348
41	23	0.5
41	24	0.514
41	25	0.111
41	26	0.125
41	27	0.2
41	28	0.25
41	29	0
41	30	0.2
41	31	0.167
41	32	0
41	33	0
41	34	0
41	35	0
41	36	0
41	37	0
41	38	0
41	39	0
41	40	0
41	41	0
41	42	0
41	43	0
41	44	0
41	45	0
41	46	0
41	47	0
41	48	0
41	49	0.222
41	50	0.667
41	51	0.4
42	0	0.467
42	1	0.556
42	2	0.5
42	3	0.312
42	4	0.308
42	5	0.091
42	6	0.4
42	7	0.25
42	8	1
42	9	0.429
42	10	0.4
42	11	0.4
42	12	0.444
42	13	0.611
42	14	0.5
42	15	0.4
42	16	1
42	17	0.25
42	18	0.667
42	19	0
42	20	0.25
42	21	0.333
42	22	0.333
42	23	0.667
42	24	0.611
42	25	0.256
42	26	0.091
42	27	1
42	28	0
42	29	0
42	30	0.5
42	31	0.273
42	32	0
42	33	0
42	34	0
42	35	0.036
42	36	0
42	37	0.059
42	38	0
42	39	0.1
42	40	0.167
42	41	0.091
42	42	0.111
42	43	0.143
42	44	0
42	45	0.056
42	46	0.074
42	47	0.071
42	48	0.071
42	49	0.75
42	50	0.391
42	51	0.031
43	0	0.208
43	1	0.333
43	2	0.167
43	3	0.111
